Symbol,Timestamp,Open,High,Low,Close,Volume,TradeCount,VWAP
QQQ,2026-01-08 14:16:00+00:00,623.15,623.24,623.1,623.23,6982.0,86.0,623.123054
QQQ,2026-01-08 14:17:00+00:00,623.24,623.24,623.12,623.2,2227.0,62.0,623.175307
QQQ,2026-01-08 14:18:00+00:00,623.24,623.318,623.19,623.318,3580.0,87.0,623.277305
QQQ,2026-01-08 14:19:00+00:00,623.28,623.29,623.06,623.06,14214.0,127.0,623.209278
QQQ,2026-01-08 14:20:00+00:00,623.11,623.129,623.031,623.08,16669.0,116.0,623.074781
QQQ,2026-01-08 14:21:00+00:00,623.04,623.1,622.99,623.07,3127.0,91.0,623.032475
QQQ,2026-01-08 14:22:00+00:00,623.09,623.09,623.0248,623.05,1789.0,59.0,623.065377
QQQ,2026-01-08 14:23:00+00:00,623.03,623.08,623.02,623.07,4026.0,68.0,623.052287
QQQ,2026-01-08 14:24:00+00:00,623.01,623.01,622.84,622.88,10414.0,143.0,622.88112
QQQ,2026-01-08 14:25:00+00:00,622.91,623.02,622.91,623.02,2618.0,70.0,622.96576
QQQ,2026-01-08 14:26:00+00:00,623.0499,623.05,622.91,622.91,2480.0,52.0,623.016863
QQQ,2026-01-08 14:27:00+00:00,622.91,623.06,622.88,623.03,6041.0,104.0,622.978007
QQQ,2026-01-08 14:28:00+00:00,623.02,623.12,622.89,622.89,12177.0,188.0,623.015186
QQQ,2026-01-08 14:29:00+00:00,622.87,623.06,622.75,622.96,18302.0,155.0,622.929521
QQQ,2026-01-08 14:30:00+00:00,623.03,623.42,622.05,622.35,622141.0,11085.0,622.852448
